Date,Sent Amount,Sent Currency,Received Amount,Received Currency,Fee Amount,Fee Currency,Net Worth Amount,Net Worth Currency,Label,Description,TxHash
2021-12-14 10:47:42 UTC,,,3,Bloater,0.009292015487107522258558578443,USD,0.1464332045170579563175827786,usd,reward,quest,0xfe0d2438bfc1a31fd8841087046d154879192c7e312ad491f4f9928779cdb99a,
2021-12-14 10:47:42 UTC,,,2,Lanterneye,0,USD,0.1952442726894106084234437049,usd,reward,quest,0xfe0d2438bfc1a31fd8841087046d154879192c7e312ad491f4f9928779cdb99a,
2021-12-14 10:47:42 UTC,,,1,Ironscale,0,USD,0.09762213634470530421172185243,usd,reward,quest,0xfe0d2438bfc1a31fd8841087046d154879192c7e312ad491f4f9928779cdb99a,
2021-12-14 10:47:42 UTC,,,2,Gaia's Tears,0,USD,0.4078202985915946321426872601,usd,reward,quest,0xfe0d2438bfc1a31fd8841087046d154879192c7e312ad491f4f9928779cdb99a,
2021-12-14 10:47:53 UTC,,,2,Redleaf,0.005486173265249789466402319249,USD,0.5857328180682318530259067302,usd,reward,quest,0x94ae9b1ad5281d4b2a72fe19a2a4843959767066438772cda7e28986d486b468,
2021-12-14 10:47:53 UTC,,,3,Ragweed,0,USD,0.1464332045170579563175827786,usd,reward,quest,0x94ae9b1ad5281d4b2a72fe19a2a4843959767066438772cda7e28986d486b468,
2021-12-14 11:46:59 UTC,,,2,Ironscale,0.002304078617474809996146234425,USD,0.1952442726894106084234437049,usd,reward,quest,0x04bb6ebf96450ca6826c0009a35a5d5c5cb8ad4ff454b8da42a06b95c0927b50,
2021-12-14 14:52:00 UTC,,,3,Ragweed,0.01313328513886440982523784449,USD,0.1464332045170579563175827786,usd,reward,quest,0xbdea31fb835dea9db480d7330b6d60854f23bdb3d3efe9762299d880a9603ad3,
2021-12-14 14:52:00 UTC,,,1,Redleaf,0,USD,0.2928664090341159265129533651,usd,reward,quest,0xbdea31fb835dea9db480d7330b6d60854f23bdb3d3efe9762299d880a9603ad3,
2021-12-14 14:52:00 UTC,,,5,Darkweed,0,USD,0.9762213634470530421172185243,usd,reward,quest,0xbdea31fb835dea9db480d7330b6d60854f23bdb3d3efe9762299d880a9603ad3,
2021-12-14 14:52:00 UTC,,,2,Rockroot,0,USD,0.1952442726894106084234437049,usd,reward,quest,0xbdea31fb835dea9db480d7330b6d60854f23bdb3d3efe9762299d880a9603ad3,
2021-12-14 14:52:00 UTC,,,1,Ambertaffy,0,USD,0.2440553408617632535904107272,usd,reward,quest,0xbdea31fb835dea9db480d7330b6d60854f23bdb3d3efe9762299d880a9603ad3,
2021-12-14 17:46:40 UTC,,,2,Redleaf,0.005583675260028768484876771083,USD,0.5857328180682318530259067302,usd,reward,quest,0x80a1d042550e53cd9239eac87ddbce21d25a7296f0db952f6d3fd10954ac25a2,
2021-12-14 17:46:40 UTC,,,1,Ambertaffy,0,USD,0.2440553408617632535904107272,usd,reward,quest,0x80a1d042550e53cd9239eac87ddbce21d25a7296f0db952f6d3fd10954ac25a2,
2021-12-14 17:46:40 UTC,,,2,Rockroot,0,USD,0.1952442726894106084234437049,usd,reward,quest,0x80a1d042550e53cd9239eac87ddbce21d25a7296f0db952f6d3fd10954ac25a2,
2021-12-14 17:48:03 UTC,,,4,Bloater,0.009293391930427438122791494735,USD,0.1952442726894106084234437049,usd,reward,quest,0x68aa131092bc66155a6ff7d1d8997842e22fff08722b3c4c86a0abb0963319d3,
2021-12-14 17:48:03 UTC,,,1,Lanterneye,0,USD,0.09762213634470530421172185243,usd,reward,quest,0x68aa131092bc66155a6ff7d1d8997842e22fff08722b3c4c86a0abb0963319d3,
2021-12-14 17:48:03 UTC,,,2,Ironscale,0,USD,0.1952442726894106084234437049,usd,reward,quest,0x68aa131092bc66155a6ff7d1d8997842e22fff08722b3c4c86a0abb0963319d3,
2021-12-14 17:48:03 UTC,,,1,Gaia's Tears,0,USD,0.2039101492957973160713436300,usd,reward,quest,0x68aa131092bc66155a6ff7d1d8997842e22fff08722b3c4c86a0abb0963319d3,
2021-12-14 17:48:03 UTC,,,1,Shimmerskin,0,USD,1.171465636136463706051813460,usd,reward,quest,0x68aa131092bc66155a6ff7d1d8997842e22fff08722b3c4c86a0abb0963319d3,
2021-12-14 17:48:03 UTC,,,1,Redgill,0,USD,0.2928664090341159265129533651,usd,reward,quest,0x68aa131092bc66155a6ff7d1d8997842e22fff08722b3c4c86a0abb0963319d3,
2021-12-14 18:26:50 UTC,,,1,Bloater,0.002222117980278646285807742089,USD,0.04881106817235265210586092621,usd,reward,quest,0xdf06938b9b385b5291852f304ae71d64160a676a764a5c3c1d21169f74131abe,
2021-12-14 18:26:50 UTC,,,1,Lanterneye,0,USD,0.09762213634470530421172185243,usd,reward,quest,0xdf06938b9b385b5291852f304ae71d64160a676a764a5c3c1d21169f74131abe,
2021-12-14 20:16:50 UTC,,,1,SwiftThistle,0.01310557790695030882223148794,USD,1.464332045170579466031313132,usd,reward,quest,0xeb411b039a777d7826dd89031effb942c3c37f1059bca3443506a58e95713dfc,
2021-12-14 20:16:50 UTC,,,6,Ragweed,0,USD,0.2928664090341159126351655573,usd,reward,quest,0xeb411b039a777d7826dd89031effb942c3c37f1059bca3443506a58e95713dfc,
2021-12-14 20:16:50 UTC,,,2,Redleaf,0,USD,0.5857328180682318530259067302,usd,reward,quest,0xeb411b039a777d7826dd89031effb942c3c37f1059bca3443506a58e95713dfc,
2021-12-14 20:16:50 UTC,,,2,Gaia's Tears,0,USD,0.4078202985915946321426872601,usd,reward,quest,0xeb411b039a777d7826dd89031effb942c3c37f1059bca3443506a58e95713dfc,
2021-12-14 20:16:50 UTC,,,2,Ambertaffy,0,USD,0.4881106817235265071808214543,usd,reward,quest,0xeb411b039a777d7826dd89031effb942c3c37f1059bca3443506a58e95713dfc,
2021-12-14 20:16:50 UTC,,,1,Goldvein,0,USD,1.952442726894106028723285817,usd,reward,quest,0xeb411b039a777d7826dd89031effb942c3c37f1059bca3443506a58e95713dfc,
2021-12-14 20:16:50 UTC,,,2,Rockroot,0,USD,0.1952442726894106084234437049,usd,reward,quest,0xeb411b039a777d7826dd89031effb942c3c37f1059bca3443506a58e95713dfc,
2021-12-15 00:46:19 UTC,,,2,Ragweed,0.005538365370939068636221835895,USD,0.09762213634470530421172185243,usd,reward,quest,0x3d97c156cdf34777799e6db6870d5197c8cb92a28801c89b22f32f2d43c7e8a5,
2021-12-15 00:46:19 UTC,,,2,Rockroot,0,USD,0.1952442726894106084234437049,usd,reward,quest,0x3d97c156cdf34777799e6db6870d5197c8cb92a28801c89b22f32f2d43c7e8a5,
2021-12-15 00:46:19 UTC,,,1,Darkweed,0,USD,0.1952442726894106084234437049,usd,reward,quest,0x3d97c156cdf34777799e6db6870d5197c8cb92a28801c89b22f32f2d43c7e8a5,
2021-12-15 00:46:19 UTC,,,1,Ambertaffy,0,USD,0.2440553408617632535904107272,usd,reward,quest,0x3d97c156cdf34777799e6db6870d5197c8cb92a28801c89b22f32f2d43c7e8a5,
2021-12-15 00:47:34 UTC,,,5,Bloater,0.009342146293204017890865475948,USD,0.2440553408617632605293046311,usd,reward,quest,0x35dbeb19f42bff206146d7baf04a9b6096f7066662854bde3f21bf478efb7a37,
2021-12-15 00:47:34 UTC,,,3,Ironscale,0,USD,0.2928664090341159126351655573,usd,reward,quest,0x35dbeb19f42bff206146d7baf04a9b6096f7066662854bde3f21bf478efb7a37,
2021-12-15 00:47:34 UTC,,,1,Redgill,0,USD,0.2928664090341159265129533651,usd,reward,quest,0x35dbeb19f42bff206146d7baf04a9b6096f7066662854bde3f21bf478efb7a37,
2021-12-15 00:47:34 UTC,,,3,Gaia's Tears,0,USD,0.6117304478873919482140308901,usd,reward,quest,0x35dbeb19f42bff206146d7baf04a9b6096f7066662854bde3f21bf478efb7a37,
2021-12-15 00:47:34 UTC,,,2,Lanterneye,0,USD,0.1952442726894106084234437049,usd,reward,quest,0x35dbeb19f42bff206146d7baf04a9b6096f7066662854bde3f21bf478efb7a37,
2021-12-15 01:05:59 UTC,,,1,Redgill,0.002383614493272442214602535593,USD,0.2928664090341159265129533651,usd,reward,quest,0xcfe5a1889f04e2ffd4437da258c57110ff3b6cd40ae2fc39f8dd96e080df38ad,
2021-12-15 01:05:59 UTC,,,1,Silverfin,0,USD,1.952442726894106028723285817,usd,reward,quest,0xcfe5a1889f04e2ffd4437da258c57110ff3b6cd40ae2fc39f8dd96e080df38ad,
2021-12-15 01:05:59 UTC,,,1,Ironscale,0,USD,0.09762213634470530421172185243,usd,reward,quest,0xcfe5a1889f04e2ffd4437da258c57110ff3b6cd40ae2fc39f8dd96e080df38ad,
2021-12-15 01:05:59 UTC,,,1,Lanterneye,0,USD,0.09762213634470530421172185243,usd,reward,quest,0xcfe5a1889f04e2ffd4437da258c57110ff3b6cd40ae2fc39f8dd96e080df38ad,
2021-12-15 02:56:14 UTC,,,3,Ambertaffy,0.01375970651299037379294010197,USD,0.7321660225852897607712321815,usd,reward,quest,0xce1d8839a50c9dc9ff11f1aad3a49c18f1f6674af6234c1a0d7acf8832f27de4,
2021-12-15 02:56:14 UTC,,,3,Ragweed,0,USD,0.1464332045170579563175827786,usd,reward,quest,0xce1d8839a50c9dc9ff11f1aad3a49c18f1f6674af6234c1a0d7acf8832f27de4,
2021-12-15 02:56:14 UTC,,,5,Redleaf,0,USD,1.464332045170579632564766825,usd,reward,quest,0xce1d8839a50c9dc9ff11f1aad3a49c18f1f6674af6234c1a0d7acf8832f27de4,
2021-12-15 02:56:14 UTC,,,1,SwiftThistle,0,USD,1.464332045170579466031313132,usd,reward,quest,0xce1d8839a50c9dc9ff11f1aad3a49c18f1f6674af6234c1a0d7acf8832f27de4,
2021-12-15 02:56:14 UTC,,,4,Rockroot,0,USD,0.3904885453788212168468874097,usd,reward,quest,0xce1d8839a50c9dc9ff11f1aad3a49c18f1f6674af6234c1a0d7acf8832f27de4,
2021-12-15 02:56:14 UTC,,,12,Gaia's Tears,0,USD,2.446921791549567792856123560,usd,reward,quest,0xce1d8839a50c9dc9ff11f1aad3a49c18f1f6674af6234c1a0d7acf8832f27de4,
2021-12-15 07:47:20 UTC,,,3,Bloater,0.009256111854935095858634697130,USD,0.1464332045170579563175827786,usd,reward,quest,0xbb6845d2cfcb8a1bc7dcf269be2d08bab68a3aa78d1b11c48100572892563d16,
2021-12-15 07:47:20 UTC,,,2,Redgill,0,USD,0.5857328180682318530259067302,usd,reward,quest,0xbb6845d2cfcb8a1bc7dcf269be2d08bab68a3aa78d1b11c48100572892563d16,
2021-12-15 07:47:20 UTC,,,1,Shimmerskin,0,USD,1.171465636136463706051813460,usd,reward,quest,0xbb6845d2cfcb8a1bc7dcf269be2d08bab68a3aa78d1b11c48100572892563d16,
2021-12-15 07:47:20 UTC,,,2,Ironscale,0,USD,0.1952442726894106084234437049,usd,reward,quest,0xbb6845d2cfcb8a1bc7dcf269be2d08bab68a3aa78d1b11c48100572892563d16,
2021-12-15 07:47:30 UTC,,,1,Ambertaffy,0.005528114401862140219465202584,USD,0.2440553408617632535904107272,usd,reward,quest,0xf2d68d32636ac5e5813b5ba7ddc8f502be7cdaeccfa4ef7f925a137f7d7f8aad,
2021-12-15 07:47:30 UTC,,,2,Ragweed,0,USD,0.09762213634470530421172185243,usd,reward,quest,0xf2d68d32636ac5e5813b5ba7ddc8f502be7cdaeccfa4ef7f925a137f7d7f8aad,
2021-12-15 07:47:30 UTC,,,1,Goldvein,0,USD,1.952442726894106028723285817,usd,reward,quest,0xf2d68d32636ac5e5813b5ba7ddc8f502be7cdaeccfa4ef7f925a137f7d7f8aad,
2021-12-15 07:47:30 UTC,,,1,Redleaf,0,USD,0.2928664090341159265129533651,usd,reward,quest,0xf2d68d32636ac5e5813b5ba7ddc8f502be7cdaeccfa4ef7f925a137f7d7f8aad,
2021-12-15 07:47:30 UTC,,,1,Darkweed,0,USD,0.1952442726894106084234437049,usd,reward,quest,0xf2d68d32636ac5e5813b5ba7ddc8f502be7cdaeccfa4ef7f925a137f7d7f8aad,
2021-12-15 07:49:50 UTC,,,2,Bloater,0.002196300413215725619639484556,USD,0.09762213634470530421172185243,usd,reward,quest,0xa899b2839b1f16562618df0ce267b1093147047b27151ab83bf058acc00b4680,
2021-12-15 07:49:50 UTC,,,1,Ironscale,0,USD,0.09762213634470530421172185243,usd,reward,quest,0xa899b2839b1f16562618df0ce267b1093147047b27151ab83bf058acc00b4680,
2021-12-15 09:34:44 UTC,,,5,Ragweed,0.01359141522120659994825042638,USD,0.2449810779358781165360170462,usd,reward,quest,0x4784359b229e97ba65a61d5956d12de4b7f0311397900c4fb22d722b17423c66,
2021-12-15 09:34:44 UTC,,,1,Goldvein,0,USD,1.959848623487024932288136370,usd,reward,quest,0x4784359b229e97ba65a61d5956d12de4b7f0311397900c4fb22d722b17423c66,
2021-12-15 09:34:44 UTC,,,1,Shvas Rune,0,USD,49.61285830189293477587852976,usd,reward,quest,0x4784359b229e97ba65a61d5956d12de4b7f0311397900c4fb22d722b17423c66,
2021-12-15 09:34:44 UTC,,,4,Darkweed,0,USD,0.7839394493948099729152545478,usd,reward,quest,0x4784359b229e97ba65a61d5956d12de4b7f0311397900c4fb22d722b17423c66,
2021-12-15 09:34:44 UTC,,,2,Redleaf,0,USD,0.5879545870461074796864409109,usd,reward,quest,0x4784359b229e97ba65a61d5956d12de4b7f0311397900c4fb22d722b17423c66,
2021-12-15 09:34:44 UTC,,,2,Rockroot,0,USD,0.1959848623487024932288136370,usd,reward,quest,0x4784359b229e97ba65a61d5956d12de4b7f0311397900c4fb22d722b17423c66,
2021-12-15 09:34:44 UTC,,,1,Ambertaffy,0,USD,0.2449810779358781165360170462,usd,reward,quest,0x4784359b229e97ba65a61d5956d12de4b7f0311397900c4fb22d722b17423c66,
2021-12-15 09:34:44 UTC,,,1,SwiftThistle,0,USD,1.469886467615268754727253508,usd,reward,quest,0x4784359b229e97ba65a61d5956d12de4b7f0311397900c4fb22d722b17423c66,
2021-12-15 14:30:05 UTC,,,2,Gaia's Tears,0.002299571926385765746841949309,USD,0.3459610910802905503480531024,usd,reward,quest,0x0a91ae65c28ef64903e0350782e94535e07489fc622749bf8d65e0a5b7819ce2,
2021-12-15 14:30:05 UTC,,,1,Redgill,0,USD,0.2939772935230537398432204554,usd,reward,quest,0x0a91ae65c28ef64903e0350782e94535e07489fc622749bf8d65e0a5b7819ce2,
2021-12-15 14:47:22 UTC,,,1,Ragweed,0.005722382864626712573732914002,USD,0.04899621558717562330720340924,usd,reward,quest,0x51c777686d43c160d0b2020821f14031f1fe24c8b4d48b5efcd5d3369dc5a203,
2021-12-15 14:47:22 UTC,,,1,Redleaf,0,USD,0.2939772935230537398432204554,usd,reward,quest,0x51c777686d43c160d0b2020821f14031f1fe24c8b4d48b5efcd5d3369dc5a203,
2021-12-15 14:47:22 UTC,,,2,Darkweed,0,USD,0.3919697246974049864576272739,usd,reward,quest,0x51c777686d43c160d0b2020821f14031f1fe24c8b4d48b5efcd5d3369dc5a203,
2021-12-15 14:47:22 UTC,,,1,SwiftThistle,0,USD,1.469886467615268754727253508,usd,reward,quest,0x51c777686d43c160d0b2020821f14031f1fe24c8b4d48b5efcd5d3369dc5a203,
2021-12-15 14:47:22 UTC,,,1,Ambertaffy,0,USD,0.2449810779358781165360170462,usd,reward,quest,0x51c777686d43c160d0b2020821f14031f1fe24c8b4d48b5efcd5d3369dc5a203,
2021-12-15 14:48:46 UTC,,,6,Bloater,0.009393122750760703765599002324,USD,0.2939772935230537398432204554,usd,reward,quest,0x05a7698029e857f1b485e7f02b0e82a8a1ab75a297934c0ce06e8ea93f61eda0,
2021-12-15 14:48:46 UTC,,,2,Ironscale,0,USD,0.1959848623487024932288136370,usd,reward,quest,0x05a7698029e857f1b485e7f02b0e82a8a1ab75a297934c0ce06e8ea93f61eda0,
2021-12-15 14:48:46 UTC,,,1,Redgill,0,USD,0.2939772935230537398432204554,usd,reward,quest,0x05a7698029e857f1b485e7f02b0e82a8a1ab75a297934c0ce06e8ea93f61eda0,
2021-12-15 16:15:48 UTC,,,4,Ragweed,0.01339207870644247273245186491,USD,0.1959848623487024932288136370,usd,reward,quest,0x6761a8735b218ab12c6c01a1fb577dc2c27bc4380c2f03e0769feaa9ed275464,
2021-12-15 16:15:48 UTC,,,1,Ambertaffy,0,USD,0.2449810779358781165360170462,usd,reward,quest,0x6761a8735b218ab12c6c01a1fb577dc2c27bc4380c2f03e0769feaa9ed275464,
2021-12-15 16:15:48 UTC,,,3,Redleaf,0,USD,0.8819318805691612195296613663,usd,reward,quest,0x6761a8735b218ab12c6c01a1fb577dc2c27bc4380c2f03e0769feaa9ed275464,
2021-12-15 16:15:48 UTC,,,1,SwiftThistle,0,USD,1.469886467615268754727253508,usd,reward,quest,0x6761a8735b218ab12c6c01a1fb577dc2c27bc4380c2f03e0769feaa9ed275464,
2021-12-15 16:15:48 UTC,,,2,Darkweed,0,USD,0.3919697246974049864576272739,usd,reward,quest,0x6761a8735b218ab12c6c01a1fb577dc2c27bc4380c2f03e0769feaa9ed275464,
2021-12-15 16:15:48 UTC,,,3,Gaia's Tears,0,USD,0.5189416366204358255220796536,usd,reward,quest,0x6761a8735b218ab12c6c01a1fb577dc2c27bc4380c2f03e0769feaa9ed275464,
2021-12-15 21:08:55 UTC,,,2,Redgill,0.002420673865524970175577834652,USD,0.5879545870461074796864409109,usd,reward,quest,0x2be455dc59fd91b5b08f6770cd8e15f7b34955772f4f50402a51416bc86b9435,
2021-12-15 21:08:55 UTC,,,1,Gaia's Tears,0,USD,0.1729805455401452751740265512,usd,reward,quest,0x2be455dc59fd91b5b08f6770cd8e15f7b34955772f4f50402a51416bc86b9435,
2021-12-15 21:46:08 UTC,,,1,Ambertaffy,0.005659460523657429908334082214,USD,0.2449810779358781165360170462,usd,reward,quest,0xf0812eb590104883cc8d2ade73da135378780fd9037a7091c250705137832167,
2021-12-15 21:46:08 UTC,,,1,Rockroot,0,USD,0.09799243117435124661440681848,usd,reward,quest,0xf0812eb590104883cc8d2ade73da135378780fd9037a7091c250705137832167,
2021-12-15 21:46:08 UTC,,,1,Ragweed,0,USD,0.04899621558717562330720340924,usd,reward,quest,0xf0812eb590104883cc8d2ade73da135378780fd9037a7091c250705137832167,
2021-12-15 21:46:08 UTC,,,1,Redleaf,0,USD,0.2939772935230537398432204554,usd,reward,quest,0xf0812eb590104883cc8d2ade73da135378780fd9037a7091c250705137832167,
2021-12-15 21:48:05 UTC,,,6,Bloater,0.009559401383120273996168991815,USD,0.2939772935230537398432204554,usd,reward,quest,0x841b72694bd044581c297b167dfdf26dc12a5935feba439029ea939820180de8,
2021-12-15 21:48:05 UTC,,,3,Redgill,0,USD,0.8819318805691612195296613663,usd,reward,quest,0x841b72694bd044581c297b167dfdf26dc12a5935feba439029ea939820180de8,
2021-12-15 21:48:05 UTC,,,1,Ironscale,0,USD,0.09799243117435124661440681848,usd,reward,quest,0x841b72694bd044581c297b167dfdf26dc12a5935feba439029ea939820180de8,
2021-12-15 22:55:16 UTC,,,5,Ragweed,0.01352039471584262364957096381,USD,0.2449810779358781165360170462,usd,reward,quest,0x3dcc0f5f5edaec99f2fafc1e8c43d12a948d3957e4c8cd0b4a4369e746028568,
2021-12-15 22:55:16 UTC,,,3,Darkweed,0,USD,0.5879545870461074796864409109,usd,reward,quest,0x3dcc0f5f5edaec99f2fafc1e8c43d12a948d3957e4c8cd0b4a4369e746028568,
2021-12-15 22:55:16 UTC,,,5,Rockroot,0,USD,0.4899621558717562330720340924,usd,reward,quest,0x3dcc0f5f5edaec99f2fafc1e8c43d12a948d3957e4c8cd0b4a4369e746028568,
2021-12-15 22:55:16 UTC,,,1,Ambertaffy,0,USD,0.2449810779358781165360170462,usd,reward,quest,0x3dcc0f5f5edaec99f2fafc1e8c43d12a948d3957e4c8cd0b4a4369e746028568,
2021-12-16 03:46:26 UTC,,,1,Redgill,0.002277217959506946611433764183,USD,0.2939772935230537398432204554,usd,reward,quest,0x679b1787087e02687e589c9c3aadbdf7fcf1a30e1bddb54f602d315a5771b5ef,
2021-12-16 03:46:26 UTC,,,2,Lanterneye,0,USD,0.1959848623487024932288136370,usd,reward,quest,0x679b1787087e02687e589c9c3aadbdf7fcf1a30e1bddb54f602d315a5771b5ef,
2021-12-16 03:46:26 UTC,,,1,Gaia's Tears,0,USD,0.1729805455401452751740265512,usd,reward,quest,0x679b1787087e02687e589c9c3aadbdf7fcf1a30e1bddb54f602d315a5771b5ef,
2021-12-16 04:46:00 UTC,,,2,Ragweed,0.005738586086937610539279730482,USD,0.09799243117435124661440681848,usd,reward,quest,0x926a9adb29d4b34be12748443dd7cca94f59cc7d9ba0d3da8514c5bb4bb3d122,
2021-12-16 04:46:00 UTC,,,4,Gaia's Tears,0,USD,0.6919221821605811006961062049,usd,reward,quest,0x926a9adb29d4b34be12748443dd7cca94f59cc7d9ba0d3da8514c5bb4bb3d122,
2021-12-16 04:46:00 UTC,,,2,Darkweed,0,USD,0.3919697246974049864576272739,usd,reward,quest,0x926a9adb29d4b34be12748443dd7cca94f59cc7d9ba0d3da8514c5bb4bb3d122,
2021-12-16 04:47:23 UTC,,,6,Bloater,0.009399009818130840699262895654,USD,0.2939772935230537398432204554,usd,reward,quest,0x47ad16a75bc2c19ff320559ea54e82e60d44bf93f0d271477129b3d0ca86ec84,
2021-12-16 04:47:23 UTC,,,1,Redgill,0,USD,0.2939772935230537398432204554,usd,reward,quest,0x47ad16a75bc2c19ff320559ea54e82e60d44bf93f0d271477129b3d0ca86ec84,
2021-12-16 05:38:05 UTC,,,8,Ragweed,0.01412377086663108445722114581,USD,0.3919697246974049864576272739,usd,reward,quest,0xe1398e2656445d454d0a2501f2012cc9aadd12ad56f1611ec168b35dd91dfe3c,
2021-12-16 05:38:05 UTC,,,3,Redleaf,0,USD,0.8819318805691612195296613663,usd,reward,quest,0xe1398e2656445d454d0a2501f2012cc9aadd12ad56f1611ec168b35dd91dfe3c,
2021-12-16 05:38:05 UTC,,,3,Rockroot,0,USD,0.2939772935230537398432204554,usd,reward,quest,0xe1398e2656445d454d0a2501f2012cc9aadd12ad56f1611ec168b35dd91dfe3c,
2021-12-16 05:38:05 UTC,,,1,SwiftThistle,0,USD,1.469886467615268754727253508,usd,reward,quest,0xe1398e2656445d454d0a2501f2012cc9aadd12ad56f1611ec168b35dd91dfe3c,
2021-12-16 05:38:05 UTC,,,2,Gaia's Tears,0,USD,0.3459610910802905503480531024,usd,reward,quest,0xe1398e2656445d454d0a2501f2012cc9aadd12ad56f1611ec168b35dd91dfe3c,
2021-12-16 05:38:05 UTC,,,3,Ambertaffy,0,USD,0.7349432338076343496080511386,usd,reward,quest,0xe1398e2656445d454d0a2501f2012cc9aadd12ad56f1611ec168b35dd91dfe3c,
2021-12-16 05:38:05 UTC,,,2,Darkweed,0,USD,0.3919697246974049864576272739,usd,reward,quest,0xe1398e2656445d454d0a2501f2012cc9aadd12ad56f1611ec168b35dd91dfe3c,
2021-12-16 10:26:52 UTC,,,1,Redgill,0.002532215516294809975300639238,USD,0.3118594446454756030639998698,usd,reward,quest,0x738e3664b7331a982e3529328057dc7b3e7f7b71af684a4a90bcc354ad8c9328,
2021-12-16 10:26:52 UTC,,,1,Bloater,0,USD,0.05197657410757926255140404237,usd,reward,quest,0x738e3664b7331a982e3529328057dc7b3e7f7b71af684a4a90bcc354ad8c9328,
2021-12-16 11:46:49 UTC,,,8,Bloater,0.01054377713519097492067433386,USD,0.4158125928606341004112323390,usd,reward,quest,0x9f78901c6c54ebb3cb4985aeba4c0353303feb2faea2dd239291fdc3af2c153f,
2021-12-16 11:47:23 UTC,,,1,Darkweed,0.006227713447603707594723010388,USD,0.2079062964303170502056161695,usd,reward,quest,0xb90a73547ad6b444de0ac97f63a11274fe1d5a7e12add9741545ba3ea4635e37,
2021-12-16 11:47:23 UTC,,,1,Ragweed,0,USD,0.05197657410757926255140404237,usd,reward,quest,0xb90a73547ad6b444de0ac97f63a11274fe1d5a7e12add9741545ba3ea4635e37,
2021-12-16 12:15:22 UTC,,,3,Rockroot,0.01476906588029161939765510070,USD,0.3118594446454755753084242542,usd,reward,quest,0xa1d73c18a836cc382563cdc8ada617653971594378f4e507046dbc67890989db,
2021-12-16 12:15:22 UTC,,,3,Redleaf,0,USD,0.9355783339364268091919996095,usd,reward,quest,0xa1d73c18a836cc382563cdc8ada617653971594378f4e507046dbc67890989db,
2021-12-16 12:15:22 UTC,,,1,Ambertaffy,0,USD,0.2598828705378963266348080197,usd,reward,quest,0xa1d73c18a836cc382563cdc8ada617653971594378f4e507046dbc67890989db,
2021-12-16 12:15:22 UTC,,,1,Darkweed,0,USD,0.2079062964303170502056161695,usd,reward,quest,0xa1d73c18a836cc382563cdc8ada617653971594378f4e507046dbc67890989db,
2021-12-16 12:15:22 UTC,,,7,Ragweed,0,USD,0.3638360187530548378598282966,usd,reward,quest,0xa1d73c18a836cc382563cdc8ada617653971594378f4e507046dbc67890989db,
2021-12-16 18:41:08 UTC,,,3,Bloater,0.004301565267730095185548799819,USD,0.1559297223227377876542121271,usd,reward,quest,0xd391c6165b5983539f252046c3033d9fa212d3c98f55e3f492283eba2c8467df,
2021-12-16 18:41:08 UTC,,,1,Shimmerskin,0,USD,1.247437778581902412255999479,usd,reward,quest,0xd391c6165b5983539f252046c3033d9fa212d3c98f55e3f492283eba2c8467df,
2021-12-16 18:54:46 UTC,,,1,Redleaf,0.01499033039540090538494165884,USD,0.3118594446454756030639998698,usd,reward,quest,0xc46cd270831069e3abfdd61d2e548092eb6c288faa9ae793bd5989b7eb936d69,
2021-12-16 18:54:46 UTC,,,4,Gaia's Tears,0,USD,0.7111717467158281680283948845,usd,reward,quest,0xc46cd270831069e3abfdd61d2e548092eb6c288faa9ae793bd5989b7eb936d69,
2021-12-16 18:54:46 UTC,,,6,Rockroot,0,USD,0.6237188892909511506168485084,usd,reward,quest,0xc46cd270831069e3abfdd61d2e548092eb6c288faa9ae793bd5989b7eb936d69,
2021-12-16 18:54:46 UTC,,,3,Ragweed,0,USD,0.1559297223227377876542121271,usd,reward,quest,0xc46cd270831069e3abfdd61d2e548092eb6c288faa9ae793bd5989b7eb936d69,
2021-12-16 18:54:46 UTC,,,1,SwiftThistle,0,USD,1.559297223227377848786545655,usd,reward,quest,0xc46cd270831069e3abfdd61d2e548092eb6c288faa9ae793bd5989b7eb936d69,
